Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2014-04-29 09:47:33,Darkside,Warrior,Male,Wolfish,19,12,7,16,19,73
2014-04-29 09:44:40,Darkside,Warrior,Male,Wolfish,19,7,6,17,16,65
2014-04-29 09:42:41,Darkside,Warrior,Male,Wolfish,19,11,4,14,19,67
2014-04-29 09:40:53,Darkside,Warrior,Male,Wolfish,19,11,5,15,19,69
2014-04-29 09:38:59,Darkside,Warrior,Male,Wolfish,18,9,7,16,19,69
2014-04-29 09:37:29,Darkside,Warrior,Male,Wolfish,16,10,6,15,18,65
2014-04-29 09:35:22,Darkside,Warrior,Male,Wolfish,17,8,9,17,14,65
2013-11-08 16:53:33,Darkside,Warrior,Male,Wolfish,17,10,7,13,18,65
2013-11-08 16:50:06,Darkside,Warrior,Male,Wolfish,17,9,7,14,19,66
2013-11-08 16:47:14,Darkside,Warrior,Male,Wolfish,19,9,7,15,16,66
2013-11-08 16:44:27,Darkside,Warrior,Male,Wolfish,19,9,6,15,19,68
2013-11-08 16:42:05,Darkside,Warrior,Male,Wolfish,16,11,8,12,18,65
2013-11-08 16:39:03,Darkside,Warrior,Male,Wolfish,18,11,8,16,17,70
2013-11-08 16:36:36,Darkside,Warrior,Male,Wolfish,18,9,5,17,19,68
2013-11-08 16:33:24,Darkside,Warrior,Male,Wolfish,19,10,7,16,17,69
2013-11-08 16:29:41,Darkside,Warrior,Male,Wolfish,15,6,9,16,19,65
2013-11-08 16:26:44,Darkside,Warrior,Male,Wolfish,16,12,8,12,18,66
2013-11-08 16:24:13,Darkside,Warrior,Male,Wolfish,16,11,7,17,14,65
2013-11-08 16:21:11,Darkside,Warrior,Male,Wolfish,19,11,5,13,17,65
2013-11-08 16:18:36,Darkside,Warrior,Male,Wolfish,17,8,8,15,19,67
2013-11-08 16:15:49,Darkside,Warrior,Male,Wolfish,18,12,8,16,15,69
2013-11-08 16:12:45,Darkside,Warrior,Male,Wolfish,17,10,5,14,19,65
2013-11-08 16:10:00,Darkside,Warrior,Male,Wolfish,16,13,5,12,19,65
2013-11-08 16:07:18,Darkside,Warrior,Male,Wolfish,19,8,7,15,19,68
2013-11-08 16:04:36,Darkside,Warrior,Male,Wolfish,15,11,9,16,16,67
2013-11-08 16:01:42,Darkside,Warrior,Male,Wolfish,19,8,6,13,19,65
2013-11-08 15:58:06,Darkside,Warrior,Male,Wolfish,18,7,5,18,17,65
2013-11-08 15:54:58,Darkside,Warrior,Male,Wolfish,15,11,8,16,19,69
2013-11-08 15:52:23,Darkside,Warrior,Male,Wolfish,19,11,6,14,18,68
2013-11-08 15:49:56,Darkside,Warrior,Male,Wolfish,16,11,9,14,18,68
2013-11-08 15:47:37,Darkside,Warrior,Male,Wolfish,16,10,7,16,16,65
